folio,entidad,control,viv_sel,num_hog,hog_mud,n_ren_el,cd,periodo,sexo,edad,nivel,anio,cond_act,p1,p2,p3_1,p3_2,p3_3,p3_4,p3_5,p4,p5,p6_1,p6_2,p6_3,p6_4,p6_5,p6_6,p7,p7_3,p8_1,p8_2,p9,p10,p11,p12_1,p12_2,p12_3,p12_4,p12_5,p12_6,p12_7,p12_8,p12_9,p13,p13_3,p14_1,p14_2,p15,p16,p17,p18_1,p18_2,p18_3,p18_4,p18_5,p19,p19_3,p20_1,p20_2,p21,p26,p27,p28,p29,p30,p31,p32,p33_1,p33_2,p33_3,p33_4,p34_1,p34_2,p34_3,p34_3_1,p34_4,p34_4_1,p35,p36_1,p36_2,p36_3,p36_4,factor,h_lec,mat_lec,perslec,l_format,r_format,p_format,perslecl,material_leido,cond_act_segmentado,nivel_segmentado
13B213,15,40153,4,1,0,2,1,224,2,25,4,3,7,1,1,1,2,2,2,2,2,4,2,2,1,2,1,2,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,0,2,3,2,0,2,1,2,2,2,1,1,2,1,1,1,1,1,1,1,22679,1,1,1,2,0,0,1,2,0,1
13B213,15,40153,2,1,0,4,1,224,1,27,7,1,6,1,1,1,2,2,1,1,4,4,2,2,1,1,2,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,5,2,2,1,0,2,2,2,2,1,1,1,2,1,2,1,1,1,1,3,45357,1,2,1,3,0,0,1,4,1,2
13B213,15,40153,1,1,0,2,1,224,2,56,3,3,7,1,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,2,0,2,3,1,0,2,2,2,2,2,1,2,0,1,3,1,2,2,2,2,34019,3,3,1,0,0,0,2,0,0,1
11B215,15,40179,3,1,0,1,1,224,2,69,2,3,7,1,1,1,1,2,2,2,3,4,1,2,2,2,2,2,2,0,2,1,1,2,4,2,2,2,1,2,2,2,2,2,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,2,2,2,0,2,1,2,2,2,2,2,0,2,0,1,1,2,1,1,58093,1,2,1,2,2,0,1,5,0,0
11B215,15,40179,1,1,0,2,1,224,2,36,3,3,7,1,1,1,1,2,1,2,2,4,2,2,2,2,1,2,3,50,2,1,2,2,4,2,2,2,2,2,2,2,1,2,3,50,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,30,2,0,2,4,2,0,2,1,2,2,1,2,2,0,1,1,1,2,1,1,1,19365,1,2,1,2,2,0,1,4,0,1
11B215,15,40179,4,1,0,1,1,224,1,41,3,3,1,1,2,1,2,1,2,2,1,4,2,2,2,1,2,2,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,1,2,1,2,0,2,1,1,20,2,0,2,2,2,0,2,2,2,2,2,2,2,0,2,0,1,1,1,1,1,9682,3,2,1,2,0,2,1,2,2,1
11B215,15,40179,2,1,0,1,1,224,2,72,5,4,7,1,1,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,0,1,4,1,0,1,2,2,1,2,1,2,0,1,1,1,1,2,1,2,9682,1,3,1,0,0,0,2,0,0,1
12B222,15,40207,4,1,0,2,1,224,1,44,3,2,4,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,2,2,2,1,2,0,2,0,1,1,2,1,1,11737,4,4,2,0,0,0,2,0,1,1
12B222,15,40207,3,1,0,2,1,224,2,54,0,,7,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1,2,2,2,1,1,2,2,0,2,0,0,0,0,23474,4,4,2,0,0,0,2,0,0,0
12B222,15,40207,2,1,0,1,1,224,1,79,7,4,8,1,1,1,1,2,2,1,1,3,2,2,2,2,1,2,3,999999,2,1,1,2,3,1,2,2,2,2,2,1,2,2,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,15,2,0,2,3,2,0,2,2,2,2,2,2,2,0,1,1,1,1,1,1,2,11737,1,2,1,2,2,0,1,3,0,2
12B222,15,40207,1,1,0,3,1,224,1,39,7,5,4,1,1,1,2,2,2,2,2,3,2,2,2,2,1,2,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2,0,4,4,2,0,2,2,2,2,1,1,1,2,1,4,1,1,1,1,1,23474,1,1,1,2,0,0,1,2,1,2
11A228,15,40232,2,1,0,2,1,224,2,31,3,3,1,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,2,2,2,2,0,2,0,1,1,2,2,2,7349,4,4,2,0,0,0,2,0,2,1
11A228,15,40232,3,1,0,3,1,224,1,36,3,3,1,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,2,1,1,1,2,1,1,1,1,1,1,1,22047,4,4,2,0,0,0,2,0,2,1
11A228,15,40232,1,1,0,2,1,224,2,54,6,3,1,1,1,1,2,2,2,2,10,5,2,2,1,2,2,2,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,0,3,3,2,0,1,2,2,2,2,1,1,3,1,1,1,1,1,1,1,51443,1,1,1,1,0,0,1,10,2,1
11A228,15,40232,4,1,0,2,1,224,2,57,3,3,7,1,1,1,2,2,2,1,1,6,2,2,1,2,2,2,3,999999,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,0,1,3,1,0,2,1,2,2,2,2,2,0,2,0,1,3,1,3,3,14698,1,2,1,2,0,0,1,1,0,1
11A228,15,40233,3,1,0,2,1,224,2,29,4,3,1,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,2,2,1,1,2,1,1,1,1,1,1,1,29658,4,4,2,0,0,0,2,0,2,1
11A228,15,40233,1,1,0,4,1,224,2,21,4,3,1,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,2,2,1,1,2,3,0,1,1,1,1,3,39545,4,4,2,0,0,0,2,0,2,1
11A228,15,40233,2,1,0,2,1,224,2,42,6,4,1,1,1,1,2,2,2,2,1,4,2,2,2,1,2,2,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,0,2,3,2,0,2,2,2,2,2,1,2,0,3,0,1,1,1,1,1,19772,1,1,1,2,0,0,1,1,2,1
12A228,15,40234,4,1,0,1,1,224,2,39,4,3,1,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,2,2,2,2,0,2,0,1,2,2,2,2,7219,4,4,2,0,0,0,2,0,2,1
12A228,15,40234,3,1,0,1,1,224,2,79,3,3,7,1,1,1,2,2,2,2,1,5,2,2,1,2,2,2,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,2,0,2,3,2,0,2,2,2,2,3,1,3,0,3,0,1,3,3,3,3,7219,1,1,1,2,0,0,1,1,0,1
12A228,15,40234,2,1,0,1,1,224,1,55,4,3,1,1,1,1,2,1,2,2,2,4,2,2,2,1,1,2,2,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,1,1,1,2,1,2,0,2,1,4,45,1,6,3,3,2,0,2,2,2,2,2,1,1,2,1,6,1,2,2,2,2,7219,1,2,1,2,0,2,1,8,2,1
12A228,15,40234,1,1,0,1,1,224,1,54,4,3,10,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,2,2,1,1,2,1,1,1,1,1,1,1,21657,4,4,2,0,0,0,2,0,0,1
11B214,15,40242,3,1,0,5,1,224,2,42,7,3,7,1,1,1,2,2,2,2,4,3,2,1,2,2,2,2,3,1400,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2,0,2,3,1,0,2,2,2,2,2,1,2,0,1,1,1,2,2,2,1,29944,1,1,1,2,0,0,1,4,0,2
11B214,15,40242,2,1,0,1,1,224,1,63,2,6,8,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,2,2,2,2,2,0,2,0,1,2,1,1,3,17967,4,4,2,0,0,0,2,0,0,0
11B214,15,40242,4,1,0,1,1,224,2,74,2,6,1,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,2,2,2,2,0,2,0,1,2,2,2,2,11977,4,4,2,0,0,0,2,0,2,0
11B214,15,40242,1,1,0,1,1,224,2,49,3,3,1,1,1,1,1,2,2,2,1,4,2,2,2,1,2,2,2,0,2,1,1,2,4,2,2,1,2,2,2,2,1,2,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,30,2,0,2,2,2,0,1,2,2,2,2,2,2,0,2,0,1,1,1,1,1,11977,1,2,1,2,2,0,1,3,2,1
11B214,15,40263,2,1,0,1,1,224,2,49,2,6,1,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,1,2,0,1,1,1,2,2,2,2,19357,4,4,2,0,0,0,2,0,2,0
11B214,15,40263,3,1,0,3,1,224,2,58,3,3,7,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,2,2,1,2,0,1,6,1,1,1,1,2,25809,4,4,2,0,0,0,2,0,0,1
11B214,15,40263,4,1,0,1,1,224,1,54,3,3,1,1,1,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,1,2,2,1,3,30,2,1,4,30,2,0,2,3,2,0,1,1,2,2,2,2,3,0,1,6,1,2,2,1,3,25809,1,3,1,0,0,2,1,2,2,1
11B214,15,40263,1,1,0,2,1,224,2,58,0,,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6453,0,0,0,0,0,0,0,0,0,0
12A228,15,40265,3,1,0,2,1,224,2,42,3,3,1,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,2,2,1,1,2,1,1,1,1,1,1,1,14985,4,4,2,0,0,0,2,0,2,1
12A228,15,40265,4,1,0,1,1,224,2,30,4,3,1,1,1,1,2,2,2,2,4,4,2,2,2,1,2,2,3,200,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2,0,2,3,2,0,2,2,2,2,1,1,1,2,1,1,1,1,1,1,1,7492,1,1,1,1,0,0,1,4,2,1
12A228,15,40265,1,1,0,1,1,224,2,34,4,3,1,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,2,2,1,2,1,2,1,1,1,1,1,1,1,7492,4,4,2,0,0,0,2,0,2,1
12A228,15,40265,2,1,0,1,1,224,1,32,7,1,1,1,1,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2,0,2,3,2,0,2,2,2,2,1,1,1,1,1,2,1,1,1,1,1,14985,1,3,1,0,0,0,2,0,2,2
11B222,15,40292,2,1,0,1,1,224,1,63,2,6,10,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,0,2,0,1,1,1,2,2,7770,4,4,2,0,0,0,2,0,0,0
11B222,15,40292,4,1,0,1,1,224,2,74,2,1,1,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,2,2,2,2,2,2,0,2,0,1,2,2,2,2,7770,4,4,2,0,0,0,2,0,2,0
11B222,15,40292,3,1,0,1,1,224,1,61,2,6,1,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,2,2,1,1,1,2,2,0,1,1,1,1,1,7770,4,4,2,0,0,0,2,0,2,0
11B222,15,40292,1,1,0,1,1,224,2,79,3,3,1,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,2,2,1,1,2,0,2,0,1,1,1,1,1,15542,4,4,2,0,0,0,2,0,2,1
11B215,15,40297,4,1,0,2,1,224,2,32,3,3,7,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,2,2,2,2,0,2,0,1,2,2,2,2,15756,4,4,2,0,0,0,2,0,0,1
11B215,15,40297,3,1,0,1,1,224,1,51,4,3,1,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,1,2,0,2,0,1,2,2,2,2,15756,4,4,2,0,0,0,2,0,2,1
11B215,15,40297,2,1,0,1,1,224,1,29,3,2,1,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,0,3,0,1,1,1,1,1,15756,4,4,2,0,0,0,2,0,2,1
11B215,15,40297,1,1,0,1,1,224,1,75,2,6,10,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,2,2,1,1,2,0,1,1,1,1,1,1,2,31512,4,4,2,0,0,0,2,0,0,0
12B222,15,40309,3,1,0,2,1,224,2,22,4,3,1,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,0,1,1,1,1,1,1,1,17816,4,4,2,0,0,0,2,0,2,1
12B222,15,40309,2,1,0,1,1,224,1,29,4,3,1,1,1,1,2,2,2,1,2,2,2,1,2,2,2,2,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2,0,3,4,1,0,2,1,2,2,2,2,2,0,1,1,1,1,1,1,2,8908,1,2,1,1,0,0,1,2,2,1
12B222,15,40309,4,1,0,2,1,224,2,74,2,3,7,1,1,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,2,2,2,2,2,2,1,2,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,20,1,1,1,1,2,0,2,2,2,2,2,2,1,1,2,0,1,2,1,1,2,26724,1,3,1,0,1,0,1,1,0,0
12B222,15,40309,1,1,0,1,1,224,1,41,4,3,1,1,1,1,2,2,2,1,5,1,2,1,2,2,2,2,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,0,2,4,1,0,2,2,2,2,1,1,1,2,1,1,1,1,1,1,1,17816,1,2,1,2,0,0,1,5,2,1
13B215,15,40327,3,1,0,1,1,224,2,41,4,3,7,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,2,2,2,2,0,1,1,1,1,1,2,2,37012,4,4,2,0,0,0,2,0,0,1
13B215,15,40327,2,1,1,2,1,224,2,46,4,2,1,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,2,2,2,2,0,1,1,1,1,1,1,1,27759,4,4,2,0,0,0,2,0,2,1
13B215,15,40327,4,1,0,1,1,224,1,49,7,5,1,1,1,1,1,1,2,2,2,1,1,1,2,2,2,2,3,600,2,1,1,2,1,1,2,2,2,1,2,2,2,2,1,0,1,2,2,2,1,1,1,2,2,2,1,0,1,2,2,30,2,0,2,3,1,0,2,2,2,2,2,2,2,0,1,1,1,1,1,1,1,27759,1,2,1,2,1,1,1,6,2,2
11B215,15,40329,2,1,0,2,1,224,2,65,4,1,10,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,2,2,2,2,2,0,2,0,1,1,1,1,1,49019,4,4,2,0,0,0,2,0,0,1
11B215,15,40329,1,1,0,1,1,224,2,64,2,6,1,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,2,2,2,2,1,2,1,1,1,1,1,2,2,29412,4,4,2,0,0,0,2,0,2,0
11B215,15,40329,4,1,0,2,1,224,2,32,7,5,1,1,1,1,2,2,2,1,3,3,2,2,2,1,2,2,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,0,2,3,2,0,2,2,2,2,1,1,2,0,1,1,1,1,1,1,1,29412,1,2,1,1,0,0,1,3,2,2
11B215,15,40329,3,1,0,1,1,224,2,39,3,3,1,1,1,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,2,2,2,2,2,2,1,2,3,25,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,30,2,0,2,3,2,0,2,2,2,2,1,1,2,0,2,0,1,1,1,1,1,19607,1,3,1,0,2,0,1,1,2,1
11B215,15,40354,4,1,0,1,1,224,2,52,3,3,1,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,0,2,0,1,1,1,1,1,7864,4,4,2,0,0,0,2,0,2,1
11B215,15,40354,1,1,0,1,1,224,2,35,4,3,1,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,1,1,1,2,1,1,1,1,1,1,1,15728,4,4,2,0,0,0,2,0,2,1
11B215,15,40354,2,1,0,2,1,224,2,42,9,2,1,1,1,1,2,2,2,1,5,1,2,1,2,2,2,2,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,0,2,3,2,0,2,2,2,2,1,2,2,0,1,2,1,2,2,2,2,23592,1,2,1,2,0,0,1,5,2,2
11B215,15,40354,3,1,0,2,1,224,2,60,7,3,7,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,0,1,1,1,2,2,1,2,15728,4,4,2,0,0,0,2,0,0,2
12B222,15,41033,2,1,0,1,16,224,1,74,3,3,8,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,2,2,2,2,0,1,1,1,1,1,1,1,27826,4,4,2,0,0,0,2,0,0,1
12B222,15,41033,1,1,0,1,16,224,1,70,2,6,8,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,0,2,0,1,1,1,1,1,6957,4,4,2,0,0,0,2,0,0,0
11B221,15,41036,4,1,0,2,16,224,2,37,2,6,7,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,0,2,0,1,2,2,2,2,21757,4,4,2,0,0,0,2,0,0,0
11B221,15,41036,2,1,0,6,16,224,1,28,3,3,1,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,2,2,2,2,0,2,0,1,1,1,1,1,43514,4,4,2,0,0,0,2,0,2,1
11B221,15,41036,1,1,0,1,16,224,1,58,2,6,1,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,2,2,2,2,2,0,2,0,1,1,1,2,2,21757,4,4,2,0,0,0,2,0,2,0
11B221,15,41036,3,1,0,2,16,224,1,43,3,3,1,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,0,2,0,1,1,1,2,2,21757,4,4,2,0,0,0,2,0,2,1
12B216,15,41039,4,1,0,1,16,224,1,78,2,2,8,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,2,2,2,2,2,0,2,0,1,1,1,1,1,28135,4,4,2,0,0,0,2,0,0,0
12B216,15,41039,3,1,0,4,16,224,1,38,3,3,1,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,2,2,2,2,0,1,1,1,1,1,2,2,37513,4,4,2,0,0,0,2,0,2,1
12B216,15,41039,1,1,0,1,16,224,1,83,2,1,7,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,2,2,2,2,2,0,2,0,1,2,2,2,2,18756,4,4,2,0,0,0,2,0,0,0
12B216,15,41039,2,1,0,2,16,224,2,65,2,6,7,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,2,2,2,2,2,0,2,0,1,2,2,2,2,18756,4,4,2,0,0,0,2,0,0,0
11B213,15,41066,3,1,0,1,16,224,1,41,7,3,1,1,1,1,2,2,2,1,5,1,2,1,2,2,2,2,3,1000,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,2,0,2,3,1,0,2,2,2,1,2,2,2,0,1,5,1,1,1,1,1,10931,1,2,1,2,0,0,1,5,2,2
11B213,15,41066,2,1,0,1,16,224,1,59,6,4,8,1,1,1,2,1,2,2,2,3,2,2,2,2,1,2,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,1,2,2,1,3,150,2,1,1,45,2,0,1,3,2,0,1,2,2,2,1,1,1,2,1,4,1,1,1,1,1,32793,1,2,1,1,0,2,1,5,0,1
